Единица оборудования,Техническое место,Выбранная строка,Тип техкарты,Группа,СчетГруппТехкарт,ТкстТехкрт,"Трудоёмкость ТК, ч","Продолжительность операций ТК, ч",Завод,Группа плановиков,Страт. предупр. ТОРО,Внешний идентификатор техкарты
,,,A,C0006083,ТО,ТО,1,1,1100,200,1-0235,
,,,A,C0006083,ТР,ТР,36,6,1100,200,1-0195,
,,,A,C0006085,КР,КР,103,96,1100,200,1-0195,
,,,A,C0006085,ТО,ТО,1,1,1100,200,1-0105,
,,,A,C0006085,ТР,ТР,21,4,1100,200,1-0195,
,,,A,C0006095,ТО,ТО,"2,4","1,2",1100,200,1-0139,
,,,A,C0006095,ТР,ТР,"24,2","21,1",1100,200,1-0139,
,,,A,C0006100,ТР,Текущий ремонт,6,4,1100,200,1-1969,44550_31141
,,,A,C0006106,ТР,Текущий ремонт,2,2,1100,200,1-2015,47465_31147
,,,A,C0006163,ТО,Техническое обслуживание,"1,3","0,8",1100,200,1-2015,26357_31204
,,,A,C0006163,ТР,Текущий ремонт,13,8,1100,200,1-2015,26358_31204
,,,A,C0006276,ТО,Техническое обслуживание,"0,7","0,2",1100,200,1-2015,26285_31317
,,,A,C0006276,ТР,Текущий ремонт,7,2,1100,200,1-2015,26286_31317
,,,A,C0006429,ТО,ТО,"3,2","1,6",1100,200,1-0139,
,,,A,C0006429,ТР,ТР,32,16,1100,200,1-0139,
,,,A,C0006432,ТО,ТО,"2,2","1,1",1100,200,1-0139,
,,,A,C0006432,ТР,ТР,22,11,1100,200,1-0139,
,,,A,C0006652,ТО,Техническое обслуживание,"1,1","0,4",1100,200,1-2015,26383_31693
,,,A,C0006652,ТР,Текущий ремонт,11,4,1100,200,1-2015,26384_31693
,,,A,C0006851,ТО,Техническое обслуживание,"1,2","0,4",1100,200,1-2015,26329_31892
,,,A,C0006851,ТР,Текущий ремонт,12,4,1100,200,1-2015,26330_31892
,,,A,C0007052,ТО,Техническое обслуживание,"16,5",10,1100,200,1-0163,47402_32095
,,,A,C0007052,ТР,Текущий ремонт,367,144,1100,200,1-0163,47403_32095
,,,A,C0007072,КР,КР,146,73,1100,200,1-0111,
,,,A,C0007072,ТО,ТО,11,6,1100,200,1-0111,
,,,A,C0007072,ТР,ТР,42,21,1100,200,1-0111,
,,,A,C0007073,КР,КР,146,73,1100,200,1-0111,
,,,A,C0007073,ТО,ТО,11,6,1100,200,1-0111,
,,,A,C0007073,ТР,ТР,42,21,1100,200,1-0111,
,,,A,C0007074,КР,КР,146,73,1100,200,1-0111,
,,,A,C0007074,ТО,ТО,11,6,1100,200,1-0111,
,,,A,C0007074,ТР,ТР,42,21,1100,200,1-0111,
,,,A,C0007083,КР,КР,47,16,1100,200,1-0254,
,,,A,C0007083,ТО,ТО,"0,2","0,2",1100,200,1-0254,
,,,A,C0007083,ТР,ТР,14,8,1100,200,1-0254,
,,,A,C0007084,КР,КР,66,18,1100,200,1-0254,
,,,A,C0007084,ТО,ТО,"0,2","0,2",1100,200,1-0254,
,,,A,C0007084,ТР,ТР,19,8,1100,200,1-0254,
,,,A,C0007086,КР,КР,47,16,1100,200,1-0254,
,,,A,C0007086,ТО,ТО,1,1,1100,200,1-0254,
,,,A,C0007086,ТР,ТР,14,8,1100,200,1-0254,
,,,A,C0007087,КР,КР,38,8,1100,200,1-0254,
,,,A,C0007087,ТО,ТО,1,1,1100,200,1-0254,
,,,A,C0007087,ТР,ТР,11,4,1100,200,1-0254,
,,,A,C0007089,КР,КР,23,8,1100,200,1-0254,
,,,A,C0007089,ТО,ТО,1,1,1100,200,1-0254,
,,,A,C0007089,ТР,ТР,7,4,1100,200,1-0254,
,,,A,C0007090,КР,КР,23,8,1100,200,1-0254,
,,,A,C0007090,ТО,ТО,1,1,1100,200,1-0231,
,,,A,C0007090,ТР,ТР,7,4,1100,200,1-0254,
,,,A,C0007092,КР,КР,38,8,1100,200,1-0254,
,,,A,C0007092,ТО,ТО,1,1,1100,200,1-0254,
,,,A,C0007092,ТР,ТР,11,4,1100,200,1-0254,
,,,A,C0007093,КР,КР,23,8,1100,200,1-0254,
,,,A,C0007093,ТО,ТО,1,1,1100,200,1-0254,
,,,A,C0007093,ТР,ТР,7,4,1100,200,1-0254,
,,,A,C0007094,КР,КР,47,16,1100,200,1-0254,
,,,A,C0007094,ТО,ТО,1,1,1100,200,1-0195,
,,,A,C0007094,ТР,ТР,14,8,1100,200,1-0254,
,,,A,C0007096,КР,КР,23,8,1100,200,1-0254,
,,,A,C0007096,ТО,ТО,1,1,1100,200,1-0253,
,,,A,C0007096,ТР,ТР,7,4,1100,200,1-0254,
,,,A,C0007098,КР,КР,47,16,1100,200,1-0181,
,,,A,C0007098,ТО,ТО,"0,2","0,2",1100,200,1-0181,
,,,A,C0007098,ТР,ТР,14,8,1100,200,1-0181,
,,,A,C0007101,КР,КР,6,3,1100,200,1-0105,
,,,A,C0007101,ТО,ТО,1,1,1100,200,1-0253,
,,,A,C0007101,ТР,ТР,"1,1",1,1100,200,1-0105,
,,,A,C0007102,КР,КР,6,3,1100,200,1-0105,
,,,A,C0007102,ТО,ТО,1,1,1100,200,1-0253,
,,,A,C0007102,ТР,ТР,"1,1",1,1100,200,1-0105,
,,,A,C0007103,КР,КР,6,3,1100,200,1-0105,
,,,A,C0007103,ТО,ТО,1,1,1100,200,1-0105,
,,,A,C0007103,ТР,ТР,"1,1",1,1100,200,1-0105,
,,,A,C0007126,КР,КР,140,60,1100,200,1-0253,
,,,A,C0007126,ТО,ТО,1,1,1100,200,1-0235,
,,,A,C0007126,ТР,ТР,50,12,1100,200,1-0253,
,,,A,C0007128,КР,КР,140,60,1100,200,1-0253,
,,,A,C0007128,ТО,ТО,1,1,1100,200,1-0253,
,,,A,C0007128,ТР,ТР,50,12,1100,200,1-0253,
,,,A,C0007129,КР,КР,140,60,1100,200,1-0253,
,,,A,C0007129,ТО,ТО,1,1,1100,200,1-0253,
,,,A,C0007129,ТР,ТР,50,12,1100,200,1-0253,
,,,A,C0007130,КР,КР,140,60,1100,200,1-0253,
,,,A,C0007130,ТО,ТО,1,1,1100,200,1-0253,
,,,A,C0007130,ТР,ТР,50,12,1100,200,1-0253,
,,,A,C0007131,КР,КР,140,60,1100,200,1-0253,
,,,A,C0007131,ТО,ТО,1,1,1100,200,1-0253,
,,,A,C0007131,ТР,ТР,50,12,1100,200,1-0253,
,,,A,C0007132,КР,КР,140,60,1100,200,1-0253,
,,,A,C0007132,ТО,ТО,1,1,1100,200,1-0195,
,,,A,C0007132,ТР,ТР,50,12,1100,200,1-0253,
,,,A,C0007133,КР,КР,140,60,1100,200,1-0253,
,,,A,C0007133,ТО,ТО,1,1,1100,200,1-0254,
,,,A,C0007133,ТР,ТР,50,12,1100,200,1-0253,
,,,A,C0007134,КР,КР,140,60,1100,200,1-0253,
,,,A,C0007134,ТО,ТО,1,1,1100,200,1-0195,
,,,A,C0007134,ТР,ТР,50,12,1100,200,1-0253,
,,,A,C0007174,КР,КР,264,120,1100,200,1-0111,
,,,A,C0007174,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0007174,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0007175,КР,КР,264,120,1100,200,1-0111,
,,,A,C0007175,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0007175,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0007182,КР,КР,914,228,1100,200,1-0231,
,,,A,C0007182,ТО,ТО,22,11,1100,200,1-0231,
,,,A,C0007182,ТР,ТР,360,120,1100,200,1-0231,
,,,A,C0007186,КР,КР,3,3,1100,200,1-0231,
,,,A,C0007186,ТО,ТО,1,1,1100,200,1-0231,
,,,A,C0007186,ТР,Текущий ремонт,1,1,1100,200,1-0231,К-59М_E35_04
,,,A,C0007187,КР,КР,48,24,1100,200,1-0235,
,,,A,C0007187,ТО,ТО,1,1,1100,200,1-0105,
,,,A,C0007187,ТР,ТР,12,4,1100,200,1-0235,
,,,A,C0007189,КР,Капитальный ремонт,3,3,1100,200,1-0231,К-65_E35_04
,,,A,C0007189,ТО,Техническое обслуживание,1,1,1100,200,1-0231,К-65_E35_04
,,,A,C0007189,ТР,Текущий ремонт,1,1,1100,200,1-0231,К-65_E35_04
,,,A,C0007190,КР,КР,48,24,1100,200,1-0235,
,,,A,C0007190,ТО,ТО,1,1,1100,200,1-0235,
,,,A,C0007190,ТР,ТР,12,4,1100,200,1-0235,
,,,A,C0007191,КР,КР,3,3,1100,200,1-0235,
,,,A,C0007191,ТО,ТО,1,1,1100,200,1-0235,
,,,A,C0007191,ТР,ТР,1,1,1100,200,1-0235,
,,,A,C0007192,КР,КР,48,24,1100,200,1-0235,
,,,A,C0007192,ТО,ТО,1,1,1100,200,1-0235,
,,,A,C0007192,ТР,ТР,12,4,1100,200,1-0235,
,,,A,C0007193,КР,Капитальный ремонт,3,3,1100,200,1-0231,ШВВ35-71-1000_E35_04
,,,A,C0007193,ТО,Техническое обслуживание,1,1,1100,200,1-0231,ШВВ35-71-1000_E35_04
,,,A,C0007193,ТР,Текущий ремонт,1,1,1100,200,1-0231,ШВВ35-71-1000_E35_04
,,,A,C0007194,КР,Капитальный ремонт,3,3,1100,200,1-0231,ШВВ6-04-1000_E35_04
,,,A,C0007194,ТО,Техническое обслуживание,1,1,1100,200,1-0231,ШВВ6-04-1000_E35_04
,,,A,C0007194,ТР,Текущий ремонт,1,1,1100,200,1-0231,ШВВ6-04-1000_E35_04
,,,A,C0007195,КР,КР,3,3,1100,200,1-0231,
,,,A,C0007195,ТО,ТО,1,1,1100,200,1-0231,
,,,A,C0007195,ТР,Текущий ремонт,1,1,1100,200,1-0231,ТН_E35_04
,,,A,C0007196,КР,КР,48,24,1100,200,1-0235,
,,,A,C0007196,ТО,ТО,1,1,1100,200,1-0195,
,,,A,C0007196,ТР,ТР,12,4,1100,200,1-0235,
,,,A,C0007197,КР,КР,48,24,1100,200,1-0235,
,,,A,C0007197,ТО,ТО,1,1,1100,200,1-0235,
,,,A,C0007197,ТР,ТР,12,4,1100,200,1-0235,
,,,A,C0007198,КР,КР,48,24,1100,200,1-0235,
,,,A,C0007198,ТО,ТО,1,1,1100,200,1-0253,
,,,A,C0007198,ТР,ТР,12,4,1100,200,1-0235,
,,,A,C0007201,КР,Капитальный ремонт,6,3,1100,200,1-0105,РВС-110 М_E35_04
,,,A,C0007201,ТО,Техническое обслуживание,1,1,1100,200,1-0253,РВС-110 М_E35_04
,,,A,C0007201,ТР,Текущий ремонт,1,1,1100,200,1-0105,РВС-110 М_E35_04
,,,A,C0007202,КР,Капитальный ремонт,3,3,1100,200,1-0231,К-47_E35_04
,,,A,C0007202,ТО,Техническое обслуживание,1,1,1100,200,1-0195,К-47_E35_04
,,,A,C0007202,ТР,Текущий ремонт,1,1,1100,200,1-0231,К-47_E35_04
,,,A,C0007207,КР,КР,96,48,1100,200,1-0111,
,,,A,C0007207,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0007207,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0007208,КР,КР,96,48,1100,200,1-0111,
,,,A,C0007208,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0007208,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0007212,КР,КР,306,120,1100,200,1-0111,
,,,A,C0007212,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0007212,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0007213,КР,КР,264,120,1100,200,1-0111,
,,,A,C0007213,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0007213,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0007214,КР,КР,96,48,1100,200,1-0111,
,,,A,C0007214,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0007214,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0007215,КР,КР,96,48,1100,200,1-0111,
,,,A,C0007215,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0007215,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0007216,КР,КР,198,96,1100,200,1-0111,
,,,A,C0007216,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0007216,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0007217,КР,КР,48,24,1100,200,1-0111,
,,,A,C0007217,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0007217,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0007218,КР,КР,96,48,1100,200,1-0111,
,,,A,C0007218,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0007218,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0007220,КР,КР,96,48,1100,200,1-0111,
,,,A,C0007220,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0007220,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0007626,КР,КР,198,96,1100,200,1-0111,
,,,A,C0007626,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0007626,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0008088,ТО,ТО,"1,6","0,8",1100,200,1-0180,
,,,A,C0008088,ТР,ТР,"3,6","1,8",1100,200,1-0180,
,,,A,C0008149,ТО,ТО,3,"1,5",1100,200,1-0180,
,,,A,C0008149,ТР,ТР,"7,5","3,8",1100,200,1-0180,
,,,A,C0008193,КР,КР,45,"22,5",1100,200,1-0180,
,,,A,C0008193,ТО,ТО,12,6,1100,200,1-0180,
,,,A,C0008193,ТР,ТР,30,15,1100,200,1-0180,
,,,A,C0008342,КР,КР,16,8,1100,200,1-0180,
,,,A,C0008342,ТО,ТО,2,1,1100,200,1-0180,
,,,A,C0008342,ТР,ТР,8,4,1100,200,1-0180,
,,,A,C0008343,КР,КР,8,4,1100,200,1-0180,
,,,A,C0008343,ТО,ТО,2,1,1100,200,1-0180,
,,,A,C0008343,ТР,ТР,5,"2,5",1100,200,1-0180,
,,,A,C0008351,ТО,ТО,1,"0,5",1100,200,1-0180,
,,,A,C0008351,ТР,ТР,"1,6","0,8",1100,200,1-0180,
,,,A,C0010634,КР,КР,264,120,1100,200,1-0111,
,,,A,C0010634,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010634,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010638,КР,КР,306,120,1100,200,1-0111,
,,,A,C0010638,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010638,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010640,КР,КР,110,48,1100,200,1-0111,
,,,A,C0010640,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010640,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010641,КР,КР,198,96,1100,200,1-0111,
,,,A,C0010641,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010641,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010642,КР,КР,264,120,1100,200,1-0111,
,,,A,C0010642,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010642,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010643,КР,КР,95,48,1100,200,1-0111,
,,,A,C0010643,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010643,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010644,КР,КР,95,48,1100,200,1-0111,
,,,A,C0010644,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010644,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010645,КР,КР,306,120,1100,200,1-0111,
,,,A,C0010645,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010645,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010646,КР,КР,227,96,1100,200,1-0111,
,,,A,C0010646,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010646,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010647,КР,КР,306,120,1100,200,1-0111,
,,,A,C0010647,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010647,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010648,КР,КР,95,48,1100,200,1-0111,
,,,A,C0010648,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010648,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010649,КР,КР,227,96,1100,200,1-0111,
,,,A,C0010649,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010649,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010650,КР,КР,264,120,1100,200,1-0111,
,,,A,C0010650,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010650,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010651,КР,КР,227,96,1100,200,1-0111,
,,,A,C0010651,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010651,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010652,КР,КР,227,96,1100,200,1-0111,
,,,A,C0010652,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010652,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010653,КР,КР,264,120,1100,200,1-0111,
,,,A,C0010653,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010653,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010654,КР,КР,227,96,1100,200,1-0111,
,,,A,C0010654,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010654,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010655,КР,КР,264,120,1100,200,1-0111,
,,,A,C0010655,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010655,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010656,КР,КР,95,48,1100,200,1-0111,
,,,A,C0010656,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010656,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010657,КР,КР,151,72,1100,200,1-0111,
,,,A,C0010657,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010657,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010658,КР,КР,306,120,1100,200,1-0111,
,,,A,C0010658,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010658,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010659,КР,КР,264,120,1100,200,1-0111,
,,,A,C0010659,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010659,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010660,КР,КР,264,120,1100,200,1-0111,
,,,A,C0010660,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010660,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010661,КР,КР,306,120,1100,200,1-0111,
,,,A,C0010661,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010661,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010662,КР,КР,"4 028,000",384,1100,200,1-0255,
,,,A,C0010662,ТО,ТО,44,11,1100,200,1-0255,
,,,A,C0010662,ТР,ТР,"1 347,000",120,1100,200,1-0255,
,,,A,C0010663,КР,КР,172,72,1100,200,1-0111,
,,,A,C0010663,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010663,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010664,КР,КР,306,120,1100,200,1-0111,
,,,A,C0010664,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010664,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010665,КР,КР,264,120,1100,200,1-0111,
,,,A,C0010665,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010665,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010666,КР,КР,227,96,1100,200,1-0111,
,,,A,C0010666,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010666,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010667,КР,КР,198,96,1100,200,1-0111,
,,,A,C0010667,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010667,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010668,КР,КР,227,96,1100,200,1-0111,
,,,A,C0010668,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010668,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010669,КР,КР,95,48,1100,200,1-0111,
,,,A,C0010669,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010669,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010670,КР,КР,95,48,1100,200,1-0111,
,,,A,C0010670,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010670,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010671,КР,КР,264,120,1100,200,1-0111,
,,,A,C0010671,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010671,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010672,КР,КР,95,48,1100,200,1-0111,
,,,A,C0010672,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010672,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010673,КР,КР,110,48,1100,200,1-0111,
,,,A,C0010673,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010673,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010674,КР,КР,306,120,1100,200,1-0111,
,,,A,C0010674,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010674,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010675,КР,КР,172,72,1100,200,1-0111,
,,,A,C0010675,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010675,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010676,КР,КР,306,120,1100,200,1-0111,
,,,A,C0010676,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010676,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010677,КР,КР,306,120,1100,200,1-0111,
,,,A,C0010677,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010677,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010678,КР,КР,95,48,1100,200,1-0111,
,,,A,C0010678,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010678,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010679,КР,КР,198,96,1100,200,1-0111,
,,,A,C0010679,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010679,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010680,КР,КР,227,96,1100,200,1-0111,
,,,A,C0010680,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010680,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010681,КР,КР,264,120,1100,200,1-0111,
,,,A,C0010681,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010681,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010682,КР,КР,95,48,1100,200,1-0111,
,,,A,C0010682,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010682,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010683,КР,КР,227,96,1100,200,1-0111,
,,,A,C0010683,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010683,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010684,КР,КР,227,96,1100,200,1-0111,
,,,A,C0010684,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010684,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010685,КР,КР,227,96,1100,200,1-0111,
,,,A,C0010685,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010685,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010686,КР,КР,264,120,1100,200,1-0111,
,,,A,C0010686,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010686,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010687,КР,КР,198,96,1100,200,1-0111,
,,,A,C0010687,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010687,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010688,КР,КР,110,48,1100,200,1-0111,
,,,A,C0010688,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010688,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010689,КР,КР,151,72,1100,200,1-0111,
,,,A,C0010689,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010689,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010690,КР,КР,264,120,1100,200,1-0111,
,,,A,C0010690,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010690,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010691,КР,КР,227,96,1100,200,1-0111,
,,,A,C0010691,ТО,ТО,2,1,1100,200,1-0111,
,,,A,C0010691,ТР,ТР,48,24,1100,200,1-0111,
,,,A,C0010890,КР,КР,47,16,1100,200,1-0254,
,,,A,C0010890,ТО,ТО,"0,2","0,2",1100,200,1-0254,
,,,A,C0010890,ТР,ТР,14,8,1100,200,1-0254,
,,,A,D0000002,70,ТР1 двигателя HD 1500-8,"126,5","70,5",1200,100,2-0671,HD1500-8_E01_01
,,,A,D0000002,90,ТР2 двигателя HD 1500-8,"126,5","70,5",1200,100,2-0671,HD1500-8_E01_01
,,,A,D0000419,О1,ТО1,24,22,1100,200,1-0261,
,,,A,D0000419,О2,ТО2,48,44,1100,200,1-0261,
,,,A,D0000419,О3,ТО3,72,66,1100,200,1-0261,
,,,A,D0000448,О1,ТО1,24,22,1100,200,1-0261,
,,,A,D0000448,О2,ТО2,48,44,1100,200,1-0261,
,,,A,D0000448,О3,ТО3,72,66,1100,200,1-0261,
,,,A,D0000476,О1,ТО1,44,22,1100,200,1-0261,
,,,A,D0000476,О2,ТО2,48,44,1100,200,1-0261,
,,,A,D0000476,О3,ТО3,144,132,1100,200,1-0261,
,,,A,D0000484,ТО,ТО,12,22,1100,200,1-0258,
,,,A,D0000484,ТР,ТР,48,44,1100,200,1-0258,
,,,A,D0000763,ТО,Техническое обслуживание,"1,5","1,5",1100,100,1-2016,
,,,A,D0000763,ТР,Текущий ремонт,15,15,1100,100,1-2016,
,,,A,D0000765,ТО,Техническое обслуживание,1,1,1100,100,1-2016,
,,,A,D0000765,ТР,Текущий ремонт,10,10,1100,100,1-2016,
,,,A,D0000766,ТО,Техническое обслуживание,"1,2","1,2",1100,100,1-2016,
,,,A,D0000766,ТР,Текущий ремонт,12,12,1100,100,1-2016,
,,,A,D0000770,ТО,Техническое обслуживание,"1,2","1,2",1100,100,1-2016,
,,,A,D0000770,ТР,Текущий ремонт,12,12,1100,100,1-2016,
,,,A,D0000780,ТО,Техническое обслуживание,"0,6","0,6",1100,100,1-2016,
,,,A,D0000780,ТР,Текущий ремонт,6,6,1100,100,1-2016,
,,,A,D0000790,ТО,Техническое обслуживание,"0,9","0,9",1100,100,1-2016,
,,,A,D0000790,ТР,Текущий ремонт,9,9,1100,100,1-2016,
,,,A,D0000986,КР,КР,143,14,1100,200,1-1936,
,,,A,D0000986,ТР,ТР,41,4,1100,200,1-1936,
,,,A,D0001012,КР,КР,114,9,1100,200,1-1936,
,,,A,D0001012,ТР,ТР,38,3,1100,200,1-1936,
,,,A,D0001013,КР,КР,114,9,1100,200,1-1936,
,,,A,D0001013,ТР,ТР,38,3,1100,200,1-1936,
,,,A,D0001273,КР,КР,"2 004,000",480,1100,200,1-0234,
,,,A,D0001273,ТР,ТР,700,120,1100,200,1-0234,
,,,A,D0001378,ТО,ТО,2,1,1100,200,1-0139,
,,,A,D0001378,ТР,ТР,6,3,1100,200,1-0139,
,,,A,D0001381,ТО,ТО,2,1,1100,200,1-0139,
,,,A,D0001381,ТР,ТР,8,4,1100,200,1-0139,
,,,A,D0001390,ТО,ТО,2,1,1100,200,1-0139,
,,,A,D0001390,ТР,ТР,12,6,1100,200,1-0139,
,,,A,D0001395,ТО,ТО,2,1,1100,200,1-0139,
,,,A,D0001395,ТР,ТР,8,4,1100,200,1-0139,
,,,A,D0001396,ТО,ТО,2,1,1100,200,1-0139,
,,,A,D0001396,ТР,ТР,12,6,1100,200,1-0139,
,,,A,D0001406,ТО,ТО,2,1,1100,200,1-0139,
