Ед. оборудов.,Техместо,Тип техкарты,Группа,СчтГрупТехкарт,Группа_СчетГруппТехкарт,"Трудоёмкость ТК, ч","Продолжительность операций ТК, ч",Описание,Завод,Гр. плановиков,Стратегия,Внешний ид.,Метка удаления,Монтажный узел,Статус,Дата изменения,Дата создания,Рабочее место,Завод РабМесто,Действит. с,ИндУдаления
,,A,G0000094,О2,G0000094_О2,"12,600","5,000",ТО2 УАЗ-390945,1501,100,2-2023,УАЗ-390945_E04_01,,960000094,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000094,РТ,G0000094_РТ,"19,600","8,800",Текущий ремонт по времени,1504,100,1-2007,УАЗ-390945_E04_01,,960000094,4,1/19/2021,7/23/2020,LOG-TIPO,1504,1/1/2020,
,,A,G0000094,СО,G0000094_СО,"15,100","7,000",СТО УАЗ-390945,1501,100,1-2000,УАЗ-390945_E04_01,,960000094,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000094,Т1,G0000094_Т1,"0,000","40,000",Текущий ремонт по времени,1503,100,1-2007,,,960000094,4,1/19/2021,1/19/2021,C-YKTTRN,1503,1/1/2020,
,,A,G0000094,ТР,G0000094_ТР,"6,700","3,000",ТР УАЗ-390945,1501,100,2-2001,УАЗ-390945_E04_01,,960000094,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000095,ЗД,G0000095_ЗД,"0,000","0,000",Замена двс УАЗ-390945-441,1501,100,2-2003,УАЗ-390945-441_E04_01,,960000095,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000095,О1,G0000095_О1,"3,000","1,000",ТО1 УАЗ-390945-441,1501,100,2-1947,УАЗ-390945-441_E04_01,,960000095,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000095,О2,G0000095_О2,"12,600","5,000",ТО2 УАЗ-390945-441,1501,100,2-1947,УАЗ-390945-441_E04_01,,960000095,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000095,СО,G0000095_СО,"15,100","7,000",СТО УАЗ-390945-441,1501,100,1-2000,УАЗ-390945-441_E04_01,,960000095,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000095,ТР,G0000095_ТР,"6,700","3,000",ТР УАЗ-390945-441,1501,100,2-2001,УАЗ-390945-441_E04_01,,960000095,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000097,ЗД,G0000097_ЗД,"0,000","0,000",Замена двс УАЗ-396295,1501,100,2-2029,УАЗ-396295_E04_01,,960000097,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000097,КР,G0000097_КР,"142,000","58,000",КР УАЗ-396295,1501,100,2-2028,УАЗ-396295_E04_01,,960000097,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000097,О1,G0000097_О1,"3,000","1,000",ТО1 УАЗ-396295,1501,100,2-2028,УАЗ-396295_E04_01,,960000097,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000097,О2,G0000097_О2,"13,000","5,000",ТО2 УАЗ-396295,1501,100,2-2028,УАЗ-396295_E04_01,,960000097,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000097,РТ,G0000097_РТ,"33,400","12,500",Текущий ремонт по времени,1504,100,1-2007,УАЗ-390945_E04_01,,960000094,4,7/22/2020,7/22/2020,C-MFOARM,1504,1/1/2020,
,,A,G0000097,СО,G0000097_СО,"15,000","7,000",СТО УАЗ-396295,1501,100,1-2000,УАЗ-396295_E04_01,,960000097,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000097,ТР,G0000097_ТР,"8,000","3,000",ТР УАЗ-396295,1501,100,2-2001,УАЗ-396295_E04_01,,960000097,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000098,ЗД,G0000098_ЗД,"0,000","0,000",Замена двс Урал-3255-2013-71,1501,100,2-2016,Урал-3255-2013-71_E04_01,,960000098,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000098,КР,G0000098_КР,"251,000","210,000",КР Урал-3255-2013-71,1501,100,2-2019,Урал-3255-2013-71_E04_01,,960000098,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000098,О1,G0000098_О1,"6,100","1,000",ТО1 Урал-3255-2013-71,1501,100,2-2019,Урал-3255-2013-71_E04_01,,960000098,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000098,О2,G0000098_О2,"19,800","7,000",ТО2 Урал-3255-2013-71,1501,100,2-2019,Урал-3255-2013-71_E04_01,,960000098,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000098,РТ,G0000098_РТ,"84,000","45,000",Текущий ремонт по времени,1501,100,1-2007,Урал-3255-2013-71_E04_01,,960000098,4,8/10/2020,8/10/2020,LOG-TIP,1501,1/1/2020,
,,A,G0000098,СО,G0000098_СО,"21,800","9,000",СТО Урал-3255-2013-71,1501,100,1-2000,Урал-3255-2013-71_E04_01,,960000098,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000098,ТР,G0000098_ТР,"13,700","6,000",ТР Урал-3255-2013-71,1501,100,2-2001,Урал-3255-2013-71_E04_01,,960000098,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000099,ЗД,G0000099_ЗД,"0,000","0,000",Замена двс 633910,1501,100,2-1944,IVECO-AMT 633910 тягач_E04_02,,960000099,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000099,КР,G0000099_КР,"311,000","231,000",КР 633910,1501,100,2-1945,IVECO-AMT 633910 тягач_E04_02,,960000099,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000099,РТ,G0000099_РТ,"0,000","40,000",Текущий ремонт по времени,1501,100,1-2007,IVECO-AMT 633910 ТЯГАЧ_E04_02,,960000099,4,7/29/2021,7/9/2021,C-KFUGM,1501,7/9/2021,
,,A,G0000099,СО,G0000099_СО,"0,000","0,000",СТО 633910,1501,100,1-2000,IVECO-AMT 633910 ТЯГАЧ_E04_02,,960000099,4,7/22/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000099,ТО,G0000099_ТО,"0,000","0,000",Техническое обслуживание,1501,100,2-0132,IVECO-AMT 633910 ТЯГАЧ_E04_02,,960000099,4,7/22/2021,7/9/2021,C-KFUGM,1501,7/9/2021,
,,A,G0000099,ТР,G0000099_ТР,"44,000","64,000",ТР 633910,1501,100,2-1946,IVECO-AMT 633910 тягач_E04_02,,960000099,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000100,ЗД,G0000100_ЗД,"0,000","0,000",Замена двс 633910 Trakker,1501,100,2-0104,633910 Trakker_E04_02,,960000100,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000100,К1,G0000100_К1,"0,000","160,000",Капитальный ремонт ПМ,1501,100,2-1935,,,960000100,4,8/15/2021,8/15/2021,C-KFUGM,1501,1/1/2021,
,,A,G0000100,К2,G0000100_К2,"0,000","160,000",Капитальный ремонт РКП,1501,100,2-1935,,,960000100,4,8/15/2021,8/15/2021,C-KFUGM,1501,1/1/2021,
,,A,G0000100,К3,G0000100_К3,"0,000","160,000",Капитальный ремонт СМ,1501,100,2-1935,,,960000100,4,8/15/2021,8/15/2021,C-KFUGM,1501,1/1/2021,
,,A,G0000100,К4,G0000100_К4,"0,000","160,000",Капитальный ремонт КПП,1501,100,2-1935,,,960000100,4,8/15/2021,8/15/2021,C-KFUGM,1501,1/1/2021,
,,A,G0000100,КР,G0000100_КР,"311,000","231,000",КР 633910 Trakker,1501,100,2-0114,633910 Trakker_E04_02,,960000100,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000100,РТ,G0000100_РТ,"0,000","40,000",Текущий ремонт по времени,1501,100,1-2007,,,960000100,4,12/16/2020,12/16/2020,LOG-TIP,1501,1/1/2020,
,,A,G0000100,СО,G0000100_СО,"31,200","22,000",СТО 633910 Trakker,1501,100,1-2000,633910 TRAKKER_E04_02,,960000100,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000100,ТО,G0000100_ТО,"26,000","12,000",ТО 633910 Trakker,1501,100,2-0114,633910 TRAKKER_E04_02,,960000100,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000100,ТР,G0000100_ТР,"44,000","64,000",ТР 633910 Trakker,1501,100,2-0103,633910 Trakker_E04_02,,960000100,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000101,ЗД,G0000101_ЗД,"0,000","0,000",Замена двс 633911,1501,100,2-0104,IVECO-AMT 633911 тягач_E04_02,,960000101,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000101,КР,G0000101_КР,"292,000","235,000",КР 633911,1501,100,2-0114,IVECO-AMT 633911 тягач_E04_02,,960000101,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000101,РТ,G0000101_РТ,"0,000","47,000",Текущий ремонт по времени,1501,100,1-2007,,,960000101,4,12/16/2020,12/16/2020,LOG-TIP,1501,1/1/2020,
,,A,G0000101,СО,G0000101_СО,"30,000","20,000",СТО 633911,1501,100,1-2000,IVECO-AMT 633911 ТЯГАЧ_E04_02,,960000101,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000101,ТО,G0000101_ТО,"24,800","12,000",ТО 633911,1501,100,2-0114,IVECO-AMT 633911 ТЯГАЧ_E04_02,,960000101,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000101,ТР,G0000101_ТР,"40,000","58,000",ТР 633911,1501,100,2-0115,IVECO-AMT 633911 тягач_E04_02,,960000101,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000102,ЗД,G0000102_ЗД,"0,000","0,000",Замена двс 681149,1501,100,2-2004,681149 на ш.КАМАЗ-6520-43_E04_02,,960000102,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000102,О1,G0000102_О1,"4,000","1,000",ТО1 681149,1501,100,2-2005,681149 НА Ш.КАМАЗ-6520-43_E04_02,,960000102,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000102,О2,G0000102_О2,"15,100","7,000",ТО2 681149,1501,100,2-2005,681149 НА Ш.КАМАЗ-6520-43_E04_02,,960000102,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000102,РТ,G0000102_РТ,"0,000","48,000",Текущий ремонт по времени,1501,100,1-2007,681149 НА Ш.КАМАЗ-6520-43_E04_02,,960000102,4,7/29/2021,7/10/2021,C-KFUGM,1501,1/1/2021,
,,A,G0000102,СО,G0000102_СО,"16,600","10,000",СТО 681149,1501,100,1-2000,681149 НА Ш.КАМАЗ-6520-43_E04_02,,960000102,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000102,ТР,G0000102_ТР,"12,900","13,000",ТР 681149,1501,100,2-2001,681149 на ш.КАМАЗ-6520-43_E04_02,,960000102,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000103,ЗД,G0000103_ЗД,"0,000","0,000",Замена двс FM Truck 6x6,1501,100,2-1984,Volvo FM Truck 6x6 тягач_E04_02,,960000103,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000103,КР,G0000103_КР,"0,000","168,000",Капитальный ремонт,1501,100,2-1984,VOLVO FM TRUCK 6X6 ТЯГАЧ_E04_02,,960000103,4,10/26/2021,10/26/2021,C-KFUGM,1501,1/1/2021,
,,A,G0000103,РТ,G0000103_РТ,"0,000","1,000",Текущий ремонт,1501,100,1-2007,VOLVO FM TRUCK 6X6 ТЯГАЧ_E04_02,,960000103,4,8/15/2021,8/15/2021,C-KFUGM,1501,1/1/2021,
,,A,G0000103,СО,G0000103_СО,"40,800","20,000",СТО FM Truck 6x6,1501,100,1-2000,VOLVO FM TRUCK 6X6 ТЯГАЧ_E04_02,,960000103,4,8/14/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000103,ТО,G0000103_ТО,"34,000","16,000",ТО FM Truck 6x6,1501,100,2-0133,VOLVO FM TRUCK 6X6 ТЯГАЧ_E04_02,,960000103,4,8/14/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000103,ТР,G0000103_ТР,"25,200","72,000",ТР FM Truck 6x6,1501,100,2-1987,Volvo FM Truck 6x6 тягач_E04_02,,960000103,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000105,КР,G0000105_КР,"0,000","0,000",Капитальный ремонт  КМ 700000,1501,100,2-0302,Volvo FMX Truck 6x6 тягач_E04_02,,960000105,4,8/17/2020,8/17/2020,ST-00000,1501,1/1/2020,
,,A,G0000105,СО,G0000105_СО,"20,000","40,800",Сезонное ТО,1501,100,1-2000,VOLVO FMX TRUCK 6X6 ТЯГАЧ_E04_02,,960000105,4,7/21/2021,7/10/2021,C-KFUGM,1501,1/1/2021,
,,A,G0000105,ТО,G0000105_ТО,"34,000","16,000",Техническое обслуживание,1503,100,2-0133,,,960000105,4,7/21/2021,1/19/2021,C-KFUGM,1501,1/1/2020,
,,A,G0000105,ТР,G0000105_ТР,"0,000","28,000",Текущий ремонт,1501,100,1-2007,,,960000105,4,10/11/2021,12/14/2020,C-KFUGM,1501,1/1/2020,
,,A,G0000106,ЗД,G0000106_ЗД,"0,000","0,000",Замена двс Scania P114 GA6X4NZ380,1501,100,2-2022,Scania P114 GA6X4NZ380_E04_02,,960000106,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000106,К1,G0000106_К1,"0,000","231,000",Капитальный ремонт,1501,100,2-0302,SCANIA P114 GA6X4NZ380_E04_02,,960000106,4,8/22/2021,8/22/2021,C-KFUGM,1501,1/1/2021,
,,A,G0000106,КР,G0000106_КР,"210,000","357,000",КР Scania P114 GA6X4NZ380,1501,100,2-2021,Scania P114 GA6X4NZ380_E04_02,,960000106,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000106,О1,G0000106_О1,"13,000","13,000",ТО1 Scania P114 GA6X4NZ380,1501,100,2-2021,SCANIA P114 GA6X4NZ380_E04_02,,960000106,4,8/25/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000106,О2,G0000106_О2,"20,000","20,000",ТО2 Scania P114 GA6X4NZ380,1501,100,2-2021,SCANIA P114 GA6X4NZ380_E04_02,,960000106,4,8/25/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000106,СО,G0000106_СО,"33,000","16,000",СТО Scania P114 GA6X4NZ380,1501,100,1-2000,SCANIA P114 GA6X4NZ380_E04_02,,960000106,4,8/25/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000106,ТР,G0000106_ТР,"8,000","2,000",ТР Scania P114 GA6X4NZ380,1501,100,2-2001,Scania P114 GA6X4NZ380_E04_02,,960000106,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000107,ЗД,G0000107_ЗД,"0,000","0,000",Замена двс Trakker AT380T56E,1501,100,2-0104,Trakker AT380T56E_E04_02,,960000107,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000107,КР,G0000107_КР,"311,000","231,000",КР Trakker AT380T56E,1501,100,2-0114,Trakker AT380T56E_E04_02,,960000107,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000107,СО,G0000107_СО,"31,000","22,000",СТО Trakker AT380T56E,1501,100,1-2000,Trakker AT380T56E_E04_02,,960000107,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000107,ТО,G0000107_ТО,"26,000","13,000",ТО Trakker AT380T56E,1501,100,2-0114,Trakker AT380T56E_E04_02,,960000107,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000107,ТР,G0000107_ТР,"61,000","49,000",ТР Trakker AT380T56E,1501,100,2-0115,Trakker AT380T56E_E04_02,,960000107,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000108,ЗД,G0000108_ЗД,"0,000","0,000",Замена двс КАМАЗ-43114-15,1501,100,2-2004,КАМАЗ-43114-15_E04_02,,960000108,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000108,КР,G0000108_КР,"280,000","235,000",КР КАМАЗ-43114-15,1501,100,2-2006,КАМАЗ-43114-15_E04_02,,960000108,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000108,О1,G0000108_О1,"4,000","1,000",ТО1 КАМАЗ-43114-15,1501,100,2-2006,КАМАЗ-43114-15_E04_02,,960000108,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000108,О2,G0000108_О2,"15,800","8,000",ТО2 КАМАЗ-43114-15,1501,100,2-2006,КАМАЗ-43114-15_E04_02,,960000108,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000108,СО,G0000108_СО,"17,400","12,000",СТО КАМАЗ-43114-15,1501,100,1-2000,КАМАЗ-43114-15_E04_02,,960000108,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000108,ТР,G0000108_ТР,"10,200","9,000",ТР КАМАЗ-43114-15,1501,100,2-2001,КАМАЗ-43114-15_E04_02,,960000108,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000109,ЗД,G0000109_ЗД,"0,000","0,000",Замена двс КАМАЗ-43114-15,1501,100,2-2004,КАМАЗ-43114-15 тягач_E04_02,,960000109,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000109,О1,G0000109_О1,"4,100","3,000",ТО1 КАМАЗ-43114-15,1501,100,2-2005,КАМАЗ-43114-15 ТЯГАЧ_E04_02,,960000109,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000109,О2,G0000109_О2,"15,800","8,000",ТО2 КАМАЗ-43114-15,1501,100,2-2005,КАМАЗ-43114-15 ТЯГАЧ_E04_02,,960000109,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000109,РТ,G0000109_РТ,"0,000","39,000",Текущий ремонт по времени,1501,100,1-2007,КАМАЗ-43114-15 ТЯГАЧ_E04_02,,960000109,4,7/28/2021,7/10/2021,C-KFUGM,1501,1/1/2021,
,,A,G0000109,СО,G0000109_СО,"17,400","12,000",СТО КАМАЗ-43114-15,1501,100,1-2000,КАМАЗ-43114-15 ТЯГАЧ_E04_02,,960000109,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000109,ТР,G0000109_ТР,"10,200","9,000",ТР КАМАЗ-43114-15,1501,100,2-2001,КАМАЗ-43114-15 тягач_E04_02,,960000109,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000110,ЗД,G0000110_ЗД,"0,000","0,000",Замена двс КАМАЗ-43118,1501,100,2-2004,КАМАЗ-43118_E04_02,,960000110,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000110,КР,G0000110_КР,"280,000","235,000",КР КАМАЗ-43118,1501,100,2-2006,КАМАЗ-43118_E04_02,,960000110,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000110,О1,G0000110_О1,"4,000","1,000",ТО1 КАМАЗ-43118,1501,100,2-2006,КАМАЗ-43118_E04_02,,960000110,4,4/23/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000110,О2,G0000110_О2,"15,800","8,000",ТО2 КАМАЗ-43118,1501,100,2-2006,КАМАЗ-43118_E04_02,,960000110,4,4/23/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000110,РТ,G0000110_РТ,"10,200","46,000",Текущий ремонт по времени,1501,100,1-2007,КАМАЗ-43118_E04_02,,960000110,4,8/10/2020,8/10/2020,LOG-TIP,1501,1/1/2020,
,,A,G0000110,СО,G0000110_СО,"17,400","12,000",СТО КАМАЗ-43118,1501,100,1-2000,КАМАЗ-43118_E04_02,,960000110,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000110,ТР,G0000110_ТР,"10,200","9,000",ТР КАМАЗ-43118,1501,100,2-2001,КАМАЗ-43118_E04_02,,960000110,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000111,ЗД,G0000111_ЗД,"0,000","0,000",Замена двс КАМАЗ-43118-10,1501,100,2-2016,КАМАЗ-43118-10_E04_02,,960000111,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000111,КР,G0000111_КР,"489,000","138,000",КР КАМАЗ-43118-10,1501,100,2-2015,КАМАЗ-43118-10_E04_02,,960000111,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000111,О1,G0000111_О1,"4,000","1,000",ТО1 КАМАЗ-43118-10,1501,100,2-2015,КАМАЗ-43118-10_E04_02,,960000111,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000111,О2,G0000111_О2,"16,000","8,000",ТО2 КАМАЗ-43118-10,1501,100,2-2015,КАМАЗ-43118-10_E04_02,,960000111,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000111,СО,G0000111_СО,"18,000","12,000",СТО КАМАЗ-43118-10,1501,100,1-2000,КАМАЗ-43118-10_E04_02,,960000111,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000111,ТР,G0000111_ТР,"15,000","9,000",ТР КАМАЗ-43118-10,1501,100,2-2001,КАМАЗ-43118-10_E04_02,,960000111,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000113,ЗД,G0000113_ЗД,"0,000","0,000",Замена двс КАМАЗ-4326-15,1501,100,2-1983,КАМАЗ-4326-15_E04_02,,960000113,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000113,О1,G0000113_О1,"3,900","1,000",ТО1 КАМАЗ-4326-15,1501,100,2-0106,КАМАЗ-4326-15_E04_02,,960000113,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000113,О2,G0000113_О2,"15,100","7,000",ТО2 КАМАЗ-4326-15,1501,100,2-0106,КАМАЗ-4326-15_E04_02,,960000113,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000113,СО,G0000113_СО,"16,600","11,000",СТО КАМАЗ-4326-15,1501,100,1-2000,КАМАЗ-4326-15_E04_02,,960000113,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000113,ТР,G0000113_ТР,"54,000","40,000",ТР КАМАЗ-4326-15,1501,100,2-0107,КАМАЗ-4326-15_E04_02,,960000113,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000114,ЗД,G0000114_ЗД,"0,000","0,000",Замена двс КАМАЗ-44108-10,1501,100,2-2004,КАМАЗ-44108-10_E04_02,,960000114,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000114,О1,G0000114_О1,"4,700","3,000",ТО1 КАМАЗ-44108-10,1501,100,2-2005,КАМАЗ-44108-10_E04_02,,960000114,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000114,О2,G0000114_О2,"20,300","13,000",ТО2 КАМАЗ-44108-10,1501,100,2-2005,КАМАЗ-44108-10_E04_02,,960000114,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000114,СО,G0000114_СО,"22,300","15,000",СТО КАМАЗ-44108-10,1501,100,1-2000,КАМАЗ-44108-10_E04_02,,960000114,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000114,ТР,G0000114_ТР,"20,700","20,700",ТР КАМАЗ-44108-10,1501,100,2-2001,КАМАЗ-44108-10_E04_02,,960000114,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000115,2,G0000115_2,"15,100","7,000",ТО-2,1501,100,2-2006,КАМАЗ-53215-15_E04_02,,960000115,4,7/28/2020,4/23/2020,C-KFUGM,1501,4/23/2020,
,,A,G0000115,3,G0000115_3,"14,700","10,000",СО Сезонное обслуживание,1501,100,1-2000,КАМАЗ-53215-15_E04_02,,960000115,4,7/28/2020,4/23/2020,C-KFUGM,1501,4/23/2020,
,,A,G0000115,О1,G0000115_О1,"4,000","1,000",Техническое обслуживание 1,1501,100,2-2006,КАМАЗ-53215-15_E04_02,,960000115,4,7/15/2021,4/23/2020,LOG-TIP,1501,4/23/2020,
,,A,G0000115,О2,G0000115_О2,"15,100","7,000",Техническое обслуживание 2,1501,100,2-2006,КАМАЗ-53215-15_E04_02,,960000115,4,7/15/2021,7/28/2020,LOG-TIP,1501,1/1/2020,
,,A,G0000115,РТ,G0000115_РТ,"0,000","80,000",Текущий ремонт по времени,1503,100,1-2007,,,960000115,4,1/19/2021,1/19/2021,C-YKTTRN,1503,1/1/2020,
,,A,G0000115,СО,G0000115_СО,"14,700","10,000",Сезонное обслуживание,1501,100,1-2000,КАМАЗ-53215-15_E04_02,,960000115,4,7/15/2021,7/28/2020,LOG-TIP,1501,1/1/2020,
,,A,G0000116,ЗД,G0000116_ЗД,"0,000","0,000",Замена двс КАМАЗ-53229-15,1501,100,2-2004,КАМАЗ-53229-15_E04_02,,960000116,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000116,О1,G0000116_О1,"4,000","1,000",ТО1 КАМАЗ-53229-15,1501,100,2-2005,КАМАЗ-53229-15_E04_02,,960000116,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000116,О2,G0000116_О2,"14,000","7,000",ТО2 КАМАЗ-53229-15,1501,100,2-2005,КАМАЗ-53229-15_E04_02,,960000116,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000116,СО,G0000116_СО,"16,600","10,000",СТО КАМАЗ-53229-15,1501,100,1-2000,КАМАЗ-53229-15_E04_02,,960000116,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000116,ТР,G0000116_ТР,"12,900","13,000",ТР КАМАЗ-53229-15,1501,100,2-2001,КАМАЗ-53229-15_E04_02,,960000116,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000117,10,G0000117_10,"0,000","235,000",КР ДВС,1501,100,2-0301,КАМАЗ-54115-15_E04_02,,960000117,4,8/17/2021,6/23/2020,C-KFUGM,1501,1/1/2020,
,,A,G0000117,ЗД,G0000117_ЗД,"0,000","0,000",Замена двс КАМАЗ-54115-15,1501,100,2-2004,КАМАЗ-54115-15_E04_02,,960000117,4,2/20/2020,12/2/2019,LOG-TIP,1501,6/1/2019,
,,A,G0000117,О1,G0000117_О1,"4,700","3,000",ТО1 КАМАЗ-54115-15,1501,100,2-2005,КАМАЗ-54115-15_E04_02,,960000117,4,7/15/2021,12/2/2019,LOG-TIP,1501,6/1/2019,
